


Full Screen Flash Stimulus
Time and Date
21-Aug-2020 16:31:50

Locations: 0 - whole screen; 1 - top left; 2 - top right; 
3 - bottom left; 4 - bottom right; 5 - center

trial      start time                location   contrast   stimulus type
62         21-Aug-2020 16:36:02      0          0.5        fs wf     
63         21-Aug-2020 16:36:06      0          0.5        fs wf     
64         21-Aug-2020 16:36:09      0          0.5        fs wf     
65         21-Aug-2020 16:36:13      0          0.25       fs wf     
66         21-Aug-2020 16:36:18      0          0.5        fs wf     
67         21-Aug-2020 16:36:22      0          0.5        fs wf     
68         21-Aug-2020 16:36:25      0          1          fs wf     
69         21-Aug-2020 16:36:29      0          1          fs wf     
70         21-Aug-2020 16:36:34      0          0.5        fs wf     
71         21-Aug-2020 16:36:38      0          0.25       fs wf     
72         21-Aug-2020 16:36:41      0          1          fs wf     
73         21-Aug-2020 16:36:45      0          0.75       fs wf     
74         21-Aug-2020 16:36:49      0          1          fs wf     
75         21-Aug-2020 16:36:54      0          1          fs wf     
76         21-Aug-2020 16:36:58      0          0.75       fs wf     
77         21-Aug-2020 16:37:03      0          0.5        fs wf     
78         21-Aug-2020 16:37:06      0          0.75       fs wf     
79         21-Aug-2020 16:37:10      0          0.25       fs wf     
80         21-Aug-2020 16:37:14      0          0.75       fs wf     
81         21-Aug-2020 16:37:19      0          1          fs wf     
82         21-Aug-2020 16:37:22      0          0.75       fs wf     
83         21-Aug-2020 16:37:26      0          0.75       fs wf     
84         21-Aug-2020 16:37:30      0          0.5        fs wf     
85         21-Aug-2020 16:37:34      0          0.25       fs wf     
86         21-Aug-2020 16:37:39      0          0.75       fs wf     
87         21-Aug-2020 16:37:43      0          0.5        fs wf     
88         21-Aug-2020 16:37:47      0          0.25       fs wf     
89         21-Aug-2020 16:37:51      0          0.75       fs wf     
90         21-Aug-2020 16:37:56      0          0.5        fs wf     
91         21-Aug-2020 16:37:59      0          0.5        fs wf     
92         21-Aug-2020 16:38:03      0          0.5        fs wf     
93         21-Aug-2020 16:38:08      0          1          fs wf     
94         21-Aug-2020 16:38:12      0          0.25       fs wf     
95         21-Aug-2020 16:38:17      0          0.25       fs wf     
96         21-Aug-2020 16:38:22      0          0.75       fs wf     
97         21-Aug-2020 16:38:26      0          0.25       fs wf     
98         21-Aug-2020 16:38:31      0          0.5        fs wf     
99         21-Aug-2020 16:38:34      0          0.5        fs wf     
100        21-Aug-2020 16:38:38      0          0.75       fs wf     
101        21-Aug-2020 16:38:42      0          1          fs wf     
102        21-Aug-2020 16:38:47      0          0.5        fs wf     
103        21-Aug-2020 16:38:51      0          0.5        fs wf     
104        21-Aug-2020 16:38:55      0          0.25       fs wf     
105        21-Aug-2020 16:38:59      0          0.5        fs wf     
106        21-Aug-2020 16:39:02      0          0.25       fs wf     
107        21-Aug-2020 16:39:05      0          0.25       fs wf     
108        21-Aug-2020 16:39:10      0          0.5        fs wf     
109        21-Aug-2020 16:39:14      0          0.75       fs wf     
110        21-Aug-2020 16:39:18      0          0.75       fs wf     
111        21-Aug-2020 16:39:21      0          0.75       fs wf     
112        21-Aug-2020 16:39:26      0          1          fs wf     
113        21-Aug-2020 16:39:30      0          0.75       fs wf     
114        21-Aug-2020 16:39:35      0          1          fs wf     
115        21-Aug-2020 16:39:39      0          1          fs wf     
116        21-Aug-2020 16:39:43      0          0.5        fs wf     
117        21-Aug-2020 16:39:46      0          0.75       fs wf     
118        21-Aug-2020 16:39:51      0          0.75       fs wf     
119        21-Aug-2020 16:39:56      0          1          fs wf     
120        21-Aug-2020 16:40:00      0          1          fs wf     
121        21-Aug-2020 16:40:04      0          0.75       fs wf     
122        21-Aug-2020 16:40:08      0          1          fs wf     
123        21-Aug-2020 16:40:12      0          0.5        fs wf     
124        21-Aug-2020 16:40:17      0          1          fs wf     
125        21-Aug-2020 16:40:22      0          0.5        fs wf     
126        21-Aug-2020 16:40:26      0          0.5        fs wf     
127        21-Aug-2020 16:40:31      0          0.25       fs wf     
128        21-Aug-2020 16:40:35      0          1          fs wf     
129        21-Aug-2020 16:40:39      0          0.5        fs wf     
130        21-Aug-2020 16:40:44      0          1          fs wf     
131        21-Aug-2020 16:40:48      0          0.75       fs wf     
132        21-Aug-2020 16:40:51      0          0.75       fs wf     
133        21-Aug-2020 16:40:55      0          1          fs wf     
134        21-Aug-2020 16:41:00      0          0.25       fs wf     
135        21-Aug-2020 16:41:03      0          1          fs wf     
136        21-Aug-2020 16:41:08      0          1          fs wf     
137        21-Aug-2020 16:41:13      0          0.75       fs wf     
138        21-Aug-2020 16:41:17      0          0.5        fs wf     
139        21-Aug-2020 16:41:22      0          0.25       fs wf     
140        21-Aug-2020 16:41:27      0          0.25       fs wf     
141        21-Aug-2020 16:41:31      0          0.25       fs wf     
142        21-Aug-2020 16:41:36      0          0.75       fs wf     
143        21-Aug-2020 16:41:40      0          1          fs wf     
144        21-Aug-2020 16:41:44      0          0.75       fs wf     
145        21-Aug-2020 16:41:49      0          0.25       fs wf     
146        21-Aug-2020 16:41:52      0          0.75       fs wf     
147        21-Aug-2020 16:41:57      0          0.5        fs wf     
148        21-Aug-2020 16:42:01      0          1          fs wf     
149        21-Aug-2020 16:42:06      0          0.25       fs wf     
150        21-Aug-2020 16:42:10      0          0.25       fs wf     
151        21-Aug-2020 16:42:13      0          1          fs wf     
152        21-Aug-2020 16:42:17      0          0.75       fs wf     
153        21-Aug-2020 16:42:22      0          1          fs wf     
154        21-Aug-2020 16:42:27      0          0.75       fs wf     
155        21-Aug-2020 16:42:31      0          0.75       fs wf     
156        21-Aug-2020 16:42:35      0          1          fs wf     
157        21-Aug-2020 16:42:39      0          0.25       fs wf     
158        21-Aug-2020 16:42:43      0          0.75       fs wf     
159        21-Aug-2020 16:42:48      0          0.75       fs wf     
160        21-Aug-2020 16:42:52      0          0.5        fs wf     
161        21-Aug-2020 16:42:56      0          0.75       fs wf     
162        21-Aug-2020 16:43:01      0          0.75       fs wf     
163        21-Aug-2020 16:43:06      0          0.5        fs wf     
164        21-Aug-2020 16:43:10      0          0.25       fs wf     
165        21-Aug-2020 16:43:15      0          0.75       fs wf     
166        21-Aug-2020 16:43:20      0          1          fs wf     
167        21-Aug-2020 16:43:24      0          1          fs wf     
168        21-Aug-2020 16:43:28      0          1          fs wf     
169        21-Aug-2020 16:43:32      0          0.75       fs wf     
170        21-Aug-2020 16:43:35      0          0.25       fs wf     
171        21-Aug-2020 16:43:40      0          0.5        fs wf     
172        21-Aug-2020 16:43:43      0          0.5        fs wf     
173        21-Aug-2020 16:43:47      0          0.5        fs wf     
174        21-Aug-2020 16:43:52      0          1          fs wf     
175        21-Aug-2020 16:43:56      0          0.75       fs wf     
176        21-Aug-2020 16:43:59      0          0.5        fs wf     
177        21-Aug-2020 16:44:04      0          0.75       fs wf     
178        21-Aug-2020 16:44:09      0          1          fs wf     
179        21-Aug-2020 16:44:12      0          0.25       fs wf     
180        21-Aug-2020 16:44:16      0          0.25       fs wf     
181        21-Aug-2020 16:44:19      0          0.75       fs wf     
182        21-Aug-2020 16:44:23      0          0.5        fs wf     
183        21-Aug-2020 16:44:28      0          0.5        fs wf     
184        21-Aug-2020 16:44:33      0          0.25       fs wf     
185        21-Aug-2020 16:44:38      0          0.25       fs wf     
186        21-Aug-2020 16:44:43      0          0.75       fs wf     
187        21-Aug-2020 16:44:46      0          0.25       fs wf     
188        21-Aug-2020 16:44:50      0          1          fs wf     
189        21-Aug-2020 16:44:54      0          1          fs wf     
190        21-Aug-2020 16:44:58      0          1          fs wf     
191        21-Aug-2020 16:45:01      0          1          fs wf     
192        21-Aug-2020 16:45:06      0          0.75       fs wf     
193        21-Aug-2020 16:45:10      0          0.25       fs wf     
194        21-Aug-2020 16:45:13      0          0.5        fs wf     
195        21-Aug-2020 16:45:18      0          1          fs wf     
196        21-Aug-2020 16:45:22      0          0.25       fs wf     
197        21-Aug-2020 16:45:27      0          0.5        fs wf     
198        21-Aug-2020 16:45:31      0          1          fs wf     
199        21-Aug-2020 16:45:36      0          0.25       fs wf     
200        21-Aug-2020 16:45:40      0          0.5        fs wf     
