


Full Screen Flash Stimulus
Time and Date
21-Aug-2020 16:00:48

Locations: 0 - whole screen; 1 - top left; 2 - top right; 
3 - bottom left; 4 - bottom right; 5 - center

trial      start time                location   contrast   stimulus type
78         21-Aug-2020 16:06:04      0          0.75       fs wf     
79         21-Aug-2020 16:06:09      0          1          fs wf     
80         21-Aug-2020 16:06:13      0          1          fs wf     
81         21-Aug-2020 16:06:18      0          0.75       fs wf     
82         21-Aug-2020 16:06:22      0          0.25       fs wf     
83         21-Aug-2020 16:06:27      0          1          fs wf     
84         21-Aug-2020 16:06:32      0          1          fs wf     
85         21-Aug-2020 16:06:37      0          0.5        fs wf     
86         21-Aug-2020 16:06:42      0          1          fs wf     
87         21-Aug-2020 16:06:46      0          0.75       fs wf     
88         21-Aug-2020 16:06:50      0          1          fs wf     
89         21-Aug-2020 16:06:55      0          0.25       fs wf     
90         21-Aug-2020 16:06:58      0          1          fs wf     
91         21-Aug-2020 16:07:02      0          0.25       fs wf     
92         21-Aug-2020 16:07:07      0          0.5        fs wf     
93         21-Aug-2020 16:07:12      0          0.5        fs wf     
94         21-Aug-2020 16:07:17      0          0.25       fs wf     
95         21-Aug-2020 16:07:22      0          0.5        fs wf     
96         21-Aug-2020 16:07:26      0          0.25       fs wf     
97         21-Aug-2020 16:07:31      0          0.75       fs wf     
98         21-Aug-2020 16:07:35      0          0.75       fs wf     
99         21-Aug-2020 16:07:40      0          0.75       fs wf     
100        21-Aug-2020 16:07:44      0          0.75       fs wf     
101        21-Aug-2020 16:07:48      0          0.5        fs wf     
102        21-Aug-2020 16:07:52      0          1          fs wf     
103        21-Aug-2020 16:07:56      0          0.75       fs wf     
104        21-Aug-2020 16:08:00      0          0.5        fs wf     
105        21-Aug-2020 16:08:04      0          0.5        fs wf     
106        21-Aug-2020 16:08:08      0          0.25       fs wf     
107        21-Aug-2020 16:08:13      0          1          fs wf     
108        21-Aug-2020 16:08:17      0          0.75       fs wf     
109        21-Aug-2020 16:08:22      0          1          fs wf     
110        21-Aug-2020 16:08:26      0          1          fs wf     
111        21-Aug-2020 16:08:30      0          0.25       fs wf     
112        21-Aug-2020 16:08:33      0          0.5        fs wf     
113        21-Aug-2020 16:08:38      0          0.25       fs wf     
114        21-Aug-2020 16:08:42      0          0.25       fs wf     
115        21-Aug-2020 16:08:45      0          0.75       fs wf     
116        21-Aug-2020 16:08:49      0          0.75       fs wf     
117        21-Aug-2020 16:08:53      0          0.5        fs wf     
118        21-Aug-2020 16:08:58      0          0.75       fs wf     
119        21-Aug-2020 16:09:02      0          0.75       fs wf     
120        21-Aug-2020 16:09:06      0          0.25       fs wf     
121        21-Aug-2020 16:09:10      0          0.25       fs wf     
122        21-Aug-2020 16:09:15      0          0.75       fs wf     
123        21-Aug-2020 16:09:19      0          0.25       fs wf     
124        21-Aug-2020 16:09:22      0          0.25       fs wf     
125        21-Aug-2020 16:09:27      0          0.25       fs wf     
126        21-Aug-2020 16:09:31      0          0.75       fs wf     
127        21-Aug-2020 16:09:35      0          0.25       fs wf     
128        21-Aug-2020 16:09:38      0          0.75       fs wf     
129        21-Aug-2020 16:09:42      0          0.75       fs wf     
130        21-Aug-2020 16:09:46      0          0.5        fs wf     
131        21-Aug-2020 16:09:50      0          0.5        fs wf     
132        21-Aug-2020 16:09:54      0          0.25       fs wf     
133        21-Aug-2020 16:09:59      0          0.75       fs wf     
134        21-Aug-2020 16:10:03      0          0.25       fs wf     
135        21-Aug-2020 16:10:07      0          0.5        fs wf     
136        21-Aug-2020 16:10:10      0          0.25       fs wf     
137        21-Aug-2020 16:10:15      0          0.5        fs wf     
138        21-Aug-2020 16:10:20      0          0.5        fs wf     
139        21-Aug-2020 16:10:24      0          1          fs wf     
140        21-Aug-2020 16:10:28      0          0.5        fs wf     
141        21-Aug-2020 16:10:32      0          0.75       fs wf     
142        21-Aug-2020 16:10:36      0          0.5        fs wf     
143        21-Aug-2020 16:10:40      0          0.25       fs wf     
144        21-Aug-2020 16:10:43      0          0.25       fs wf     
145        21-Aug-2020 16:10:48      0          0.5        fs wf     
146        21-Aug-2020 16:10:52      0          1          fs wf     
147        21-Aug-2020 16:10:56      0          0.25       fs wf     
148        21-Aug-2020 16:11:01      0          0.75       fs wf     
149        21-Aug-2020 16:11:04      0          0.75       fs wf     
150        21-Aug-2020 16:11:08      0          0.75       fs wf     
151        21-Aug-2020 16:11:12      0          0.5        fs wf     
152        21-Aug-2020 16:11:15      0          0.75       fs wf     
153        21-Aug-2020 16:11:20      0          1          fs wf     
154        21-Aug-2020 16:11:24      0          1          fs wf     
155        21-Aug-2020 16:11:29      0          0.5        fs wf     
156        21-Aug-2020 16:11:33      0          0.75       fs wf     
157        21-Aug-2020 16:11:36      0          0.5        fs wf     
158        21-Aug-2020 16:11:39      0          0.25       fs wf     
159        21-Aug-2020 16:11:43      0          0.5        fs wf     
160        21-Aug-2020 16:11:47      0          0.5        fs wf     
161        21-Aug-2020 16:11:51      0          0.75       fs wf     
162        21-Aug-2020 16:11:56      0          0.5        fs wf     
163        21-Aug-2020 16:12:01      0          0.75       fs wf     
164        21-Aug-2020 16:12:05      0          0.5        fs wf     
165        21-Aug-2020 16:12:10      0          0.75       fs wf     
166        21-Aug-2020 16:12:14      0          0.25       fs wf     
167        21-Aug-2020 16:12:18      0          0.75       fs wf     
168        21-Aug-2020 16:12:22      0          1          fs wf     
169        21-Aug-2020 16:12:25      0          0.75       fs wf     
170        21-Aug-2020 16:12:29      0          0.5        fs wf     
171        21-Aug-2020 16:12:34      0          1          fs wf     
172        21-Aug-2020 16:12:39      0          1          fs wf     
173        21-Aug-2020 16:12:43      0          0.75       fs wf     
174        21-Aug-2020 16:12:48      0          0.75       fs wf     
175        21-Aug-2020 16:12:52      0          0.25       fs wf     
176        21-Aug-2020 16:12:55      0          1          fs wf     
177        21-Aug-2020 16:13:00      0          1          fs wf     
178        21-Aug-2020 16:13:04      0          1          fs wf     
179        21-Aug-2020 16:13:08      0          0.5        fs wf     
180        21-Aug-2020 16:13:13      0          0.25       fs wf     
181        21-Aug-2020 16:13:17      0          1          fs wf     
182        21-Aug-2020 16:13:22      0          0.5        fs wf     
183        21-Aug-2020 16:13:26      0          1          fs wf     
184        21-Aug-2020 16:13:30      0          0.25       fs wf     
185        21-Aug-2020 16:13:34      0          0.5        fs wf     
186        21-Aug-2020 16:13:38      0          1          fs wf     
187        21-Aug-2020 16:13:43      0          0.5        fs wf     
188        21-Aug-2020 16:13:47      0          0.25       fs wf     
189        21-Aug-2020 16:13:51      0          0.25       fs wf     
190        21-Aug-2020 16:13:55      0          0.5        fs wf     
191        21-Aug-2020 16:14:00      0          0.75       fs wf     
192        21-Aug-2020 16:14:04      0          0.25       fs wf     
193        21-Aug-2020 16:14:07      0          0.75       fs wf     
194        21-Aug-2020 16:14:11      0          0.5        fs wf     
195        21-Aug-2020 16:14:16      0          1          fs wf     
196        21-Aug-2020 16:14:21      0          0.25       fs wf     
197        21-Aug-2020 16:14:25      0          0.25       fs wf     
198        21-Aug-2020 16:14:28      0          0.5        fs wf     
199        21-Aug-2020 16:14:31      0          1          fs wf     
200        21-Aug-2020 16:14:35      0          0.5        fs wf     
