


Full Screen Flash Stimulus
Time and Date
21-Aug-2020 15:32:00

Locations: 0 - whole screen; 1 - top left; 2 - top right; 
3 - bottom left; 4 - bottom right; 5 - center

trial      start time                location   contrast   stimulus type
228        21-Aug-2020 15:47:33      0          0.25       fs wf     
229        21-Aug-2020 15:47:38      0          0.75       fs wf     
230        21-Aug-2020 15:47:42      0          1          fs wf     
231        21-Aug-2020 15:47:47      0          0.5        fs wf     
232        21-Aug-2020 15:47:50      0          0.75       fs wf     
233        21-Aug-2020 15:47:55      0          1          fs wf     
234        21-Aug-2020 15:47:59      0          0.75       fs wf     
235        21-Aug-2020 15:48:04      0          0.75       fs wf     
236        21-Aug-2020 15:48:08      0          0.5        fs wf     
237        21-Aug-2020 15:48:12      0          0.5        fs wf     
238        21-Aug-2020 15:48:17      0          1          fs wf     
239        21-Aug-2020 15:48:21      0          0.75       fs wf     
240        21-Aug-2020 15:48:24      0          0.25       fs wf     
241        21-Aug-2020 15:48:27      0          0.75       fs wf     
242        21-Aug-2020 15:48:32      0          0.5        fs wf     
243        21-Aug-2020 15:48:36      0          1          fs wf     
244        21-Aug-2020 15:48:41      0          1          fs wf     
245        21-Aug-2020 15:48:46      0          1          fs wf     
246        21-Aug-2020 15:48:49      0          0.75       fs wf     
247        21-Aug-2020 15:48:53      0          0.25       fs wf     
248        21-Aug-2020 15:48:57      0          1          fs wf     
249        21-Aug-2020 15:49:00      0          0.25       fs wf     
250        21-Aug-2020 15:49:05      0          0.75       fs wf     
251        21-Aug-2020 15:49:08      0          1          fs wf     
252        21-Aug-2020 15:49:13      0          0.25       fs wf     
253        21-Aug-2020 15:49:16      0          0.25       fs wf     
254        21-Aug-2020 15:49:20      0          0.5        fs wf     
255        21-Aug-2020 15:49:24      0          1          fs wf     
256        21-Aug-2020 15:49:28      0          0.75       fs wf     
257        21-Aug-2020 15:49:32      0          0.75       fs wf     
258        21-Aug-2020 15:49:36      0          0.5        fs wf     
259        21-Aug-2020 15:49:40      0          0.75       fs wf     
260        21-Aug-2020 15:49:45      0          0.5        fs wf     
261        21-Aug-2020 15:49:49      0          0.5        fs wf     
262        21-Aug-2020 15:49:53      0          1          fs wf     
263        21-Aug-2020 15:49:58      0          0.75       fs wf     
264        21-Aug-2020 15:50:02      0          0.75       fs wf     
265        21-Aug-2020 15:50:05      0          0.5        fs wf     
266        21-Aug-2020 15:50:09      0          0.25       fs wf     
267        21-Aug-2020 15:50:13      0          1          fs wf     
268        21-Aug-2020 15:50:16      0          0.5        fs wf     
269        21-Aug-2020 15:50:21      0          0.5        fs wf     
270        21-Aug-2020 15:50:24      0          0.75       fs wf     
271        21-Aug-2020 15:50:27      0          1          fs wf     
272        21-Aug-2020 15:50:31      0          0.75       fs wf     
273        21-Aug-2020 15:50:35      0          0.5        fs wf     
274        21-Aug-2020 15:50:39      0          0.5        fs wf     
275        21-Aug-2020 15:50:44      0          0.5        fs wf     
276        21-Aug-2020 15:50:48      0          1          fs wf     
277        21-Aug-2020 15:50:52      0          1          fs wf     
278        21-Aug-2020 15:50:56      0          1          fs wf     
279        21-Aug-2020 15:51:00      0          1          fs wf     
280        21-Aug-2020 15:51:05      0          1          fs wf     
281        21-Aug-2020 15:51:09      0          0.5        fs wf     
282        21-Aug-2020 15:51:12      0          0.75       fs wf     
283        21-Aug-2020 15:51:16      0          1          fs wf     
284        21-Aug-2020 15:51:21      0          0.25       fs wf     
285        21-Aug-2020 15:51:26      0          1          fs wf     
286        21-Aug-2020 15:51:30      0          0.25       fs wf     
287        21-Aug-2020 15:51:35      0          0.25       fs wf     
288        21-Aug-2020 15:51:40      0          0.25       fs wf     
289        21-Aug-2020 15:51:45      0          0.25       fs wf     
290        21-Aug-2020 15:51:50      0          1          fs wf     
291        21-Aug-2020 15:51:54      0          0.25       fs wf     
292        21-Aug-2020 15:51:58      0          0.75       fs wf     
293        21-Aug-2020 15:52:03      0          1          fs wf     
294        21-Aug-2020 15:52:07      0          0.75       fs wf     
295        21-Aug-2020 15:52:11      0          0.25       fs wf     
296        21-Aug-2020 15:52:15      0          0.5        fs wf     
297        21-Aug-2020 15:52:19      0          0.5        fs wf     
298        21-Aug-2020 15:52:23      0          0.5        fs wf     
299        21-Aug-2020 15:52:26      0          1          fs wf     
300        21-Aug-2020 15:52:29      0          0.5        fs wf     
301        21-Aug-2020 15:52:34      0          0.75       fs wf     
302        21-Aug-2020 15:52:37      0          0.25       fs wf     
303        21-Aug-2020 15:52:42      0          0.5        fs wf     
304        21-Aug-2020 15:52:47      0          1          fs wf     
305        21-Aug-2020 15:52:51      0          0.5        fs wf     
306        21-Aug-2020 15:52:56      0          0.75       fs wf     
307        21-Aug-2020 15:53:00      0          0.5        fs wf     
308        21-Aug-2020 15:53:03      0          1          fs wf     
309        21-Aug-2020 15:53:06      0          0.5        fs wf     
310        21-Aug-2020 15:53:10      0          0.75       fs wf     
311        21-Aug-2020 15:53:14      0          0.25       fs wf     
312        21-Aug-2020 15:53:19      0          1          fs wf     
313        21-Aug-2020 15:53:23      0          1          fs wf     
314        21-Aug-2020 15:53:27      0          1          fs wf     
315        21-Aug-2020 15:53:30      0          0.25       fs wf     
316        21-Aug-2020 15:53:35      0          0.25       fs wf     
317        21-Aug-2020 15:53:38      0          1          fs wf     
318        21-Aug-2020 15:53:42      0          0.25       fs wf     
319        21-Aug-2020 15:53:46      0          0.75       fs wf     
320        21-Aug-2020 15:53:49      0          0.75       fs wf     
321        21-Aug-2020 15:53:54      0          1          fs wf     
322        21-Aug-2020 15:53:58      0          0.25       fs wf     
323        21-Aug-2020 15:54:04      0          0.25       fs wf     
324        21-Aug-2020 15:54:07      0          0.75       fs wf     
325        21-Aug-2020 15:54:10      0          0.25       fs wf     
326        21-Aug-2020 15:54:15      0          0.5        fs wf     
327        21-Aug-2020 15:54:18      0          0.5        fs wf     
328        21-Aug-2020 15:54:22      0          0.5        fs wf     
329        21-Aug-2020 15:54:26      0          0.25       fs wf     
330        21-Aug-2020 15:54:30      0          1          fs wf     
331        21-Aug-2020 15:54:34      0          1          fs wf     
332        21-Aug-2020 15:54:37      0          0.25       fs wf     
333        21-Aug-2020 15:54:42      0          0.75       fs wf     
334        21-Aug-2020 15:54:45      0          1          fs wf     
335        21-Aug-2020 15:54:49      0          1          fs wf     
336        21-Aug-2020 15:54:53      0          0.5        fs wf     
337        21-Aug-2020 15:54:56      0          0.25       fs wf     
338        21-Aug-2020 15:55:00      0          0.75       fs wf     
339        21-Aug-2020 15:55:04      0          0.25       fs wf     
340        21-Aug-2020 15:55:08      0          0.25       fs wf     
341        21-Aug-2020 15:55:12      0          1          fs wf     
342        21-Aug-2020 15:55:17      0          0.75       fs wf     
343        21-Aug-2020 15:55:21      0          1          fs wf     
344        21-Aug-2020 15:55:25      0          1          fs wf     
345        21-Aug-2020 15:55:28      0          1          fs wf     
346        21-Aug-2020 15:55:33      0          0.5        fs wf     
347        21-Aug-2020 15:55:37      0          0.25       fs wf     
348        21-Aug-2020 15:55:40      0          0.25       fs wf     
349        21-Aug-2020 15:55:44      0          0.25       fs wf     
350        21-Aug-2020 15:55:48      0          1          fs wf     
351        21-Aug-2020 15:55:53      0          1          fs wf     
352        21-Aug-2020 15:55:58      0          0.75       fs wf     
353        21-Aug-2020 15:56:02      0          0.75       fs wf     
354        21-Aug-2020 15:56:06      0          0.75       fs wf     
355        21-Aug-2020 15:56:10      0          0.5        fs wf     
356        21-Aug-2020 15:56:15      0          0.5        fs wf     
357        21-Aug-2020 15:56:19      0          1          fs wf     
358        21-Aug-2020 15:56:24      0          1          fs wf     
359        21-Aug-2020 15:56:28      0          0.5        fs wf     
360        21-Aug-2020 15:56:31      0          0.75       fs wf     
361        21-Aug-2020 15:56:36      0          0.25       fs wf     
362        21-Aug-2020 15:56:40      0          0.25       fs wf     
363        21-Aug-2020 15:56:43      0          0.25       fs wf     
364        21-Aug-2020 15:56:47      0          0.75       fs wf     
365        21-Aug-2020 15:56:51      0          1          fs wf     
366        21-Aug-2020 15:56:56      0          0.75       fs wf     
367        21-Aug-2020 15:57:00      0          0.25       fs wf     
368        21-Aug-2020 15:57:04      0          0.75       fs wf     
369        21-Aug-2020 15:57:08      0          1          fs wf     
370        21-Aug-2020 15:57:12      0          0.75       fs wf     
371        21-Aug-2020 15:57:16      0          0.25       fs wf     
372        21-Aug-2020 15:57:20      0          1          fs wf     
373        21-Aug-2020 15:57:25      0          0.75       fs wf     
374        21-Aug-2020 15:57:29      0          1          fs wf     
375        21-Aug-2020 15:57:34      0          1          fs wf     
376        21-Aug-2020 15:57:37      0          0.75       fs wf     
377        21-Aug-2020 15:57:42      0          0.5        fs wf     
378        21-Aug-2020 15:57:46      0          0.5        fs wf     
379        21-Aug-2020 15:57:49      0          0.25       fs wf     
380        21-Aug-2020 15:57:54      0          0.5        fs wf     
381        21-Aug-2020 15:57:59      0          0.75       fs wf     
382        21-Aug-2020 15:58:03      0          0.5        fs wf     
383        21-Aug-2020 15:58:07      0          0.75       fs wf     
384        21-Aug-2020 15:58:11      0          0.5        fs wf     
385        21-Aug-2020 15:58:16      0          0.75       fs wf     
386        21-Aug-2020 15:58:20      0          0.25       fs wf     
387        21-Aug-2020 15:58:24      0          1          fs wf     
388        21-Aug-2020 15:58:29      0          0.25       fs wf     
389        21-Aug-2020 15:58:33      0          1          fs wf     
390        21-Aug-2020 15:58:37      0          0.5        fs wf     
391        21-Aug-2020 15:58:41      0          1          fs wf     
392        21-Aug-2020 15:58:46      0          0.25       fs wf     
393        21-Aug-2020 15:58:49      0          0.5        fs wf     
394        21-Aug-2020 15:58:54      0          0.25       fs wf     
395        21-Aug-2020 15:58:58      0          1          fs wf     
396        21-Aug-2020 15:59:02      0          0.5        fs wf     
397        21-Aug-2020 15:59:05      0          0.75       fs wf     
398        21-Aug-2020 15:59:09      0          1          fs wf     
399        21-Aug-2020 15:59:14      0          0.5        fs wf     
400        21-Aug-2020 15:59:18      0          0.75       fs wf     
